      1 Lagurus
      1 Lama
      1 Lamottemys
      1 Lampronycteris
      1 Laonastes
      1 Lasionycteris
      1 Latidens
      1 Lavia
      1 Leimacomys
      1 Lemmiscus
      1 Lemur
      1 Lenomys
      1 Lenothrix
      1 Lenoxus
      1 Leptailurus
      1 Leptonychotes
      1 Lestodelphys
      1 Lestoros
      1 Liberiictis
      1 Lichonycteris
      1 Limnogale
      1 Lionycteris
      1 Lipotes
      1 Lissonycteris
      1 Litocranius
      1 Lobodon
      1 Lonchothrix
      1 Lophiomys
      1 Lorentzimys
      1 Loxodonta
      1 Lundomys
      1 Lutreolina
      1 Lutrogale
      1 Lycaon
      1 Lyncodon
      1 Macroderma
      1 Macrogalidia
      1 Macrophyllum
      1 Macroscelides
      1 Macrotis
      1 Madromys
      1 Malacothrix
      1 Massoutiera
      1 Mastacomys
      1 Megadendromus
      1 Megaloglossus
      1 Megaptera
      1 Megasorex
      1 Melasmothrix
      1 Mellivora
      1 Melursus
      1 Menetes
      1 Mesophylla
      1 Metachirus
      1 Microakodontomys
      1 Microdillus
      1 Micromys
      1 Mimetillus
      1 Mindomys
      1 Mirimiri
      1 Monodon
      1 Monticolomys
      1 Mosia
      1 Mungotictis
      1 Muriculus
      1 Muscardinus
      1 Musonycteris
      1 Myocastor
      1 Myopus
      1 Myosciurus
      1 Myrmecobius
      1 Myrmecophaga
      1 Mystromys
      1 Nandinia
      1 Nannosciurus
      1 Nanonycteris
      1 Napaeozapus
      1 Nasalis
      1 Nasuella
      1 Nectogale
      1 Neofiber
      1 Neohylomys
      1 Neonycteris
      1 Neophascogale
      1 Neophoca
      1 Neopteryx
      1 Neotetracus
      1 Neotomodon
      1 Neotomys
      1 Neovison
      1 Nesoromys
      1 Nesotragus
      1 Neurotrichus
      1 Nilgiritragus
      1 Nilopegamys
      1 Notiomys
      1 Nyctereutes
      1 Nycticeinops
      1 Nyctiellus
      1 Nyctomys
      1 Ochrotomys
      1 Octomys
      1 Odobenus
      1 Okapia
      1 Ommatophoca
      1 Ondatra
      1 Orcinus
      1 Oreamnos
      1 Oreonax
      1 Oreoryzomys
      1 Oreotragus
      1 Ornithorhynchus
      1 Orycteropus
      1 Oryctolagus
      1 Osgoodomys
      1 Otaria
      1 Otocolobus
      1 Otocyon
      1 Otonycteris
      1 Otonyctomys
      1 Otopteropus
      1 Ototylomys
      1 Ourebia
      1 Ovibos
      1 Ozotoceros
      1 Pachyuromys
      1 Pagophilus
      1 Paguma
      1 Palawanomys
